apartment_id,price_usd,total_area,living_area,kitchen_area,floor,floors_count,rooms_count,district,wall_type,latitude,longitude
34073579,225000,98.6,57.9,12.2,13,25,3,Соломянка,,50.43101351,30.47787765
34081144,98000,56.2,29.6,8.8,11,25,2,Позняки,кирпич,50.40967745,30.6125238
34074460,990000,128.1,52.2,34.2,13,31,3,Саперное Поле,кирпич,50.41982184,30.53335514
34074410,220000,130.7,51.8,20.6,4,25,2,Соломянка,кирпич,50.43057758,30.48321154
34072064,116000,34.6,16.2,8.4,13,16,1,Паньковщина,кирпич,50.43741256,30.50578363
34072030,155000,78.2,38.3,15.8,23,26,2,Саперное Поле,монолитно-каркасный,50.42125572731763,30.52636618325198
34074369,1600000,221.1,114.8,17.3,6,15,5,Печерск,монолитно-каркасный,50.41910954,30.53114085
34072032,155000,78.2,38.3,15.8,23,26,2,Саперное Поле,монолитно-каркасный,50.421360429252985,30.526254454507608
34072033,155000,78.2,38.3,15.8,23,26,2,Саперное Поле,монолитно-каркасный,50.42112952,30.52632844
34072035,155000,78.0,38.3,15.8,23,26,2,Саперное Поле,монолитно-каркасный,50.42138903033074,30.526277805883357
34073596,135000,78.3,43.0,12.7,8,23,2,Голосеевский,,50.39199178,30.47983424
34072037,155000,78.2,38.3,15.8,23,26,2,Саперное Поле,монолитно-каркасный,50.42112952,30.52632844
34072020,155000,78.2,38.3,15.8,23,26,2,Саперное Поле,монолитно-каркасный,50.42112952,30.52632844
34074288,400000,97.7,46.6,25.4,3,25,3,Дарницкий,монолитно-каркасный,50.39729683,30.5996724
34083930,86000,58.6,30.9,9.0,2,16,2,Мостицкий Массив,панель,50.50289680063168,30.43526606359373
34082506,70000,58.0,32.0,8.0,3,9,2,Троещина,панель,50.50337961,30.60162921
34071987,43000,32.5,18.8,5.4,8,9,1,Нивки,панель,50.47619241,30.40243419
34073330,198000,70.1,32.3,18.6,17,24,2,Черная Гора,монолитно-кирпичный,50.4110889,30.543127
34078535,159000,61.0,34.0,19.0,8,16,2,Виноградарь,монолитно-каркасный,50.49789327033128,30.42476923668028
34073299,62000,39.2,17.6,11.5,24,26,1,Новобеличи,монолитно-каркасный,50.47788615,30.33819144
34085120,25000,18.0,11.3,6.0,2,4,1,Беличи,газоблок,50.464712,30.34117643
34082844,270000,125.0,55.0,32.5,25,26,3,Александровская Слободка,пеноблок,50.42303346,30.47917487
34058854,520000,130.5,85.5,16.0,15,25,3,Саперное Поле,газоблок,50.42725842,30.53042642
34074297,550000,184.2,124.1,34.1,23,25,2,Новое строение,керамический блок,50.4229707,30.51700811
34085091,25000,30.0,17.0,4.0,4,5,2,Соцгород,кирпич,50.45501075,30.62138782
34067418,65900,72.0,42.0,8.0,9,10,3,Позняки,кирпич,50.40889101,30.64564354
34073559,78000,84.2,58.8,8.0,14,16,4,Днепровский,газоблок,50.44150704,30.64154154
34073131,138000,73.6,40.8,10.4,4,4,2,Черепанова гора,кирпич,50.43920383,30.51724618
34073083,56000,60.34,44.1,6.7,2,5,3,Борщаговка,панель,50.43437749,30.38550063
34085023,170000,70.0,24.0,21.0,21,33,3,Дарницкий,монолитно-кирпичный,50.39570242,30.60366292
34085042,578000,105.0,62.4,12.8,13,24,3,Голосеевский,кирпич,50.43369063,30.51317082
34084973,170000,68.7,45.1,19.4,21,25,2,Дарницкий,монолитно-каркасный,50.39570242,30.60366292
34085038,118000,41.0,26.0,15.0,11,21,1,Голосеевский,,50.39550051,30.47400017
34084951,110000,49.1,28.5,24.5,11,25,2,Отрадный,монолитно-каркасный,50.44590702,30.42547767
34085033,185000,94.5,49.1,12.9,8,24,2,Осокорки,,50.40536976,30.63186233
34085030,300000,90.5,54.7,8.0,14,36,3,Шевченковский,,50.44773796,30.48063879
34078642,270000,100.9,54.3,13.9,2,24,3,Саперное Поле,монолит,50.42077098,30.53251533
34085019,119000,41.0,24.0,11.0,2,16,1,Жуляны,,50.39550051,30.47400017
34085017,250000,86.0,48.0,23.0,14,25,2,Позняки,керамзитобетон,50.39762601,30.61217767
34074209,270000,100.9,54.3,13.9,2,24,3,Саперное Поле,монолит,50.42077098,30.53251533
34085016,123000,73.3,32.3,21.4,24,25,2,,,50.35757355,30.47781056
34085015,360000,157.2,104.0,49.6,16,16,5,Шулявка,,50.45573372,30.4093795
34085008,230000,85.8,42.7,14.4,17,26,2,Татарка,кирпич,50.46344792,30.50318306
34084967,67000,46.0,31.0,7.0,8,9,2,Демеевка,панель,50.44117748,30.51946224
34085004,195000,66.0,44.0,11.0,8,16,1,Голосеевский,,50.40617849,30.50961636
34085003,162000,55.0,30.0,14.0,5,9,1,Подольский,керамический кирпич,50.47936226,30.53362358
34084999,982428,107.0,80.0,20.0,4,14,2,Липки,кирпич,50.44426736,30.52432201
34084996,450000,138.8,80.7,14.4,14,23,4,Демеевка,,50.40156703,30.51168037
34075330,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,,50.4175254,30.52994337
34076414,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,монолит,50.4175254,30.52994337
34084992,290000,163.6,100.0,60.0,19,25,3,Дарницкий,,50.40536976,30.63186233
34077581,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,,50.4175254,30.52994337
34077823,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,,50.4175254,30.52994337
34084989,150000,48.0,30.0,6.0,4,5,2,Центр,кирпич,50.4478985,30.51794914
34084988,150000,48.0,30.0,6.0,4,5,2,Центр,кирпич,50.4478985,30.51794914
34079678,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,монолитно-каркасный,50.4175254,30.52994337
34083474,150000,48.0,30.0,6.0,4,5,2,Центр,кирпич,50.4478985,30.51794914
34079978,520000,163.6,100.8,18.3,2,14,4,Саперное Поле,кирпич,50.4175254,30.52994337
34079977,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,кирпич,50.4175254,30.52994337
34080588,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,монолитно-каркасный,50.4175254,30.52994337
34080920,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,кирпич,50.4175254,30.52994337
34074217,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,кирпич,50.4175254,30.52994337
34074136,570000,163.6,100.8,18.3,2,14,4,Саперное Поле,кирпич,50.4175254,30.52994337
34074168,1600000,221.1,114.8,17.3,6,15,5,Саперное Поле,монолитно-каркасный,50.41910954,30.53114085
34071486,475000,83.7,39.5,14.5,9,30,2,Черная Гора,кирпич,50.40883907,30.54493185
34080806,87000,73.1,48.4,7.4,1,9,3,,панель,50.42703299,30.6144299
34084900,170000,70.0,24.0,21.0,21,33,3,Дарницкий,,50.39570242,30.60366292
34084878,115000,63.0,33.2,11.7,15,17,2,,панель,50.49670614,30.44204239
34071358,408975,233.7,123.0,15.2,15,16,1,Оболонь,кирпич,50.50080751217661,30.49918845217689
34071352,408975,233.7,123.0,15.2,15,16,1,Оболонь,кирпич,50.50084870912042,30.499163096182315
34071369,408975,233.7,123.0,15.2,15,16,1,Оболонь,кирпич,50.50085389103694,30.499127787814587
34071364,408975,233.7,123.0,15.2,15,16,1,Оболонь,кирпич,50.50085649375282,30.49920510745531
34072966,61000,45.95,29.7,6.2,5,5,2,Нивки,кирпич,50.45901648,30.4017671
34071372,408975,233.7,123.0,15.2,15,16,1,Оболонь,кирпич,50.50084645109189,30.49918291831426
34071370,408975,233.7,123.0,15.2,15,16,1,Оболонь,кирпич,50.50079496,30.49918838
34084879,45000,44.8,27.4,6.0,1,5,2,Шевченковский,кирпич,50.48028252,30.45112124
34084892,124900,60.0,35.0,8.0,3,4,2,Печерск,кирпич,50.42218214,30.54700553
34073725,75000,51.0,19.7,13.5,4,20,1,Нивки,кирпич,50.47090263,30.40660406
34071312,365000,121.5,70.7,18.3,7,7,3,Липки,кирпич,50.44616517,30.52227062
34084867,170000,70.0,24.0,21.0,21,33,3,Дарницкий,монолит,50.39570242,30.60366292
34071242,300825,171.7,72.5,16.5,15,16,1,Оболонь,кирпич,50.50079496,30.49918838
34083940,110000,60.0,20.0,25.0,5,17,2,Мостицкий Массив,панель,50.49670614,30.44204239
34071250,300825,171.7,72.5,16.5,15,16,1,Оболонь,кирпич,50.50079496,30.49918838
34071255,300825,171.7,72.5,16.5,15,16,1,Оболонь,кирпич,50.50079496,30.49918838
34071258,300825,171.7,72.5,16.5,15,16,1,Оболонь,кирпич,50.50079496,30.49918838
34071271,300825,171.7,72.5,16.5,15,16,1,Оболонь,кирпич,50.50079496,30.49918838
34072337,429000,133.7,85.5,24.0,6,26,4,Зверинец,кирпич,50.40519616,30.55267483
34072332,429000,133.7,85.5,24.0,6,26,4,Зверинец,кирпич,50.40519616,30.55267483
34072338,429000,133.7,85.5,24.0,6,26,4,Зверинец,кирпич,50.40519616,30.55267483
34072333,429000,133.7,85.5,24.0,6,26,4,Зверинец,кирпич,50.40519616,30.55267483
34072340,429000,133.7,85.5,24.0,6,26,4,Зверинец,кирпич,50.40519616,30.55267483
34072335,429000,133.7,85.5,24.0,6,26,4,Зверинец,кирпич,50.40519616,30.55267483
34072319,230000,93.2,50.1,13.3,10,13,3,Паньковщина,кирпич,50.43788752,30.50128741
34072318,230000,93.2,50.1,13.3,10,13,3,Паньковщина,кирпич,50.43788752,30.50128741
34072317,230000,93.2,50.1,13.3,10,13,3,Паньковщина,кирпич,50.43788752,30.50128741
34072315,230000,93.2,50.1,13.3,10,13,3,Паньковщина,кирпич,50.43788752,30.50128741
34072321,230000,93.2,50.1,13.3,10,13,3,Паньковщина,кирпич,50.43788752,30.50128741
34072306,328000,97.7,38.2,24.8,16,30,2,Черная Гора,кирпич,50.41148566,30.54447445
34072304,328000,97.7,38.2,24.8,16,30,2,Черная Гора,кирпич,50.41148566,30.54447445
34072303,328000,97.7,38.2,24.8,16,30,2,Черная Гора,кирпич,50.41148566,30.54447445
34072302,328000,97.7,38.2,24.8,16,30,2,Черная Гора,кирпич,50.41148566,30.54447445
34072299,328000,97.7,38.2,24.8,16,30,2,Черная Гора,кирпич,50.41148566,30.54447445
34072305,328000,97.7,38.2,24.8,16,30,2,Черная Гора,кирпич,50.41148566,30.54447445
34063660,85000,64.9,39.6,7.4,4,9,3,Березняки,панель,50.42378728,30.60233617
34071262,300825,171.7,72.5,16.5,15,16,1,Оболонь,кирпич,50.50079496,30.49918838
34084799,90000,43.0,18.0,10.0,12,16,1,Оболонь,кирпич,50.51286372,30.48961323
34084318,98000,56.2,29.6,8.8,11,25,2,Позняки,монолитно-каркасный,50.40967745,30.6125238
34084790,115000,70.0,36.9,14.0,14,25,2,Днепровский,кирпич,50.41790324,30.65620283
34084789,97000,51.2,20.0,14.0,18,26,1,Дарницкий,кирпич,50.40193239,30.64980234
34084787,97000,78.0,41.1,19.0,5,12,2,Дарницкий,монолит,50.40122657,30.63955096
34084788,120000,96.0,32.0,32.0,1,14,2,Дарницкий,кирпич,50.41787669,30.68032896
34071263,170000,88.6,67.6,7.8,7,7,4,Центр,кирпич,50.44664461,30.49586739
34082514,275000,90.0,20.0,40.0,12,24,1,Паньковщина,монолитно-кирпичный,50.43846866,30.5006622
34069915,160000,61.8,34.0,9.8,5,6,2,Центр,кирпич,50.45653614,30.49533212
34071240,115000,83.5,46.9,8.2,10,25,3,Позняки,монолитно-каркасный,50.41112178,30.61391131
34071979,290000,106.3,61.0,15.1,6,11,3,Липки,кирпич,50.44219916,30.5365789
34068982,79900,63.3,35.5,11.8,16,18,2,Позняки,керамзитобетон,50.41771024,30.63627617
33981596,66000,51.7,30.9,8.0,10,10,2,Соломенский,панель,50.43997773,30.4371798
34070168,255000,158.8,74.7,20.3,5,25,3,Черепанова гора,монолитно-кирпичный,50.43010479,30.52196136
34084756,982428,107.0,80.0,20.0,4,14,2,Липки,кирпич,50.44426736,30.52432201
34084755,982428,107.0,80.0,20.0,4,14,2,Липки,кирпич,50.44426736,30.52432201
34069468,149000,82.0,49.8,12.0,1,16,3,Святошино,монолитно-каркасный,50.44590449,30.381178
34084742,450000,138.8,80.7,14.4,14,23,4,Демеевка,,50.40156703,30.51168037
34084743,450000,138.8,80.7,14.4,14,23,4,Демеевка,,50.40156703,30.51168037
34084740,162000,55.0,30.0,14.0,5,9,1,Подольский,керамический кирпич,50.47936226,30.53362358
34084741,162000,55.0,30.0,14.0,5,9,1,Подольский,керамический кирпич,50.47936226,30.53362358
34071149,950000,175.3,105.6,21.2,17,23,5,Позняки,керамический блок,50.40182566,30.61404883
34084646,115000,79.8,41.0,16.5,19,26,3,Совки,монолит,50.41182886,30.47300111
34071890,590000,171.5,77.3,62.6,15,18,3,Черная Гора,монолитно-каркасный,50.41267226,30.54693863
34071878,900000,357.9,197.8,17.6,12,13,6,Липки,кирпич,50.44322335,30.5231545
34069400,199999,88.2,58.7,7.3,4,4,2,Татарка,кирпич,50.46982685,30.49100924
34069475,65000,31.9,24.5,10.0,12,13,2,Соломенский,железобетон,50.44964424,30.42125257
34053029,45000,31.8,14.7,6.4,1,9,1,Борщаговка,панель,50.42913288,30.37872313
34069764,51500,37.4,20.3,8.9,6,9,1,Шулявка,кирпич,50.46199133,30.43903199
34069819,89000,62.0,46.3,6.9,7,10,3,Саперное Поле,панель,50.41206417,30.52679837
34084581,58000,45.0,17.0,12.0,15,25,1,Приорка,керамзитобетон,50.51069997,30.46646556
33238525,42382,40.29,21.2,7.5,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238524,43318,41.18,21.7,7.6,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238526,41845,39.78,21.0,7.4,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238512,62516,59.43,31.3,11.0,20,26,2,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238523,38100,36.22,19.1,6.7,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238528,34787,33.07,17.4,6.1,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238522,40541,38.54,20.3,7.1,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238529,36491,34.69,18.3,6.4,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238527,31515,29.96,15.8,5.5,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238520,36491,34.69,18.3,6.4,17,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238519,43318,41.18,21.7,7.6,17,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238516,48609,46.21,24.3,8.6,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238514,60359,57.38,30.2,10.6,20,26,2,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238517,40541,38.54,20.3,7.1,17,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238530,36933,35.11,18.5,6.5,20,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238518,42382,40.29,21.2,7.5,17,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
34069773,400000,158.4,56.7,14.9,24,25,3,Соломянка,кирпич,50.43158688,30.47726231
34058037,67900,69.6,41.9,7.5,6,10,3,Троещина,панель,50.52569363,30.61027589
34069645,53000,40.2,19.0,8.0,1,10,1,Харьковский Массив,панель,50.4160967,30.65553166
34068646,150000,92.7,52.8,13.4,10,17,3,Галаганы,кирпич,50.45516435,30.4088804
34084555,235000,100.1,45.0,28.1,8,20,3,Липки,,50.4258159,30.54245245
34084553,235000,100.1,45.0,28.1,8,20,3,Липки,,50.4258159,30.54245245
34084554,235000,100.1,45.0,28.1,8,20,3,Липки,,50.4258159,30.54245245
34084552,235000,100.1,45.0,28.1,8,20,3,Липки,,50.4258159,30.54245245
34084550,235000,100.1,45.0,28.1,8,20,3,Липки,,50.4258159,30.54245245
34084551,235000,100.1,45.0,28.1,8,20,3,Липки,,50.4258159,30.54245245
34084532,46000,32.0,14.0,6.0,5,9,1,Александровская Слободка,кирпич,50.42292676,30.47090956
34069638,549000,184.2,124.1,34.1,23,25,2,Новое строение,керамический блок,50.4229707,30.51700811
34071580,180000,69.0,19.4,24.2,5,24,1,Демеевка,кирпич,50.40016602,30.51205956
34069580,499000,146.5,85.1,13.9,3,23,3,Черная Гора,монолитно-кирпичный,50.4092972,30.5438913
30410544,138000,50.0,25.0,15.0,1,8,2,Печерск,кирпич,50.44943066,30.5299076
34069397,79999,68.4,42.2,8.5,12,16,3,Минский Массив,керамзитобетон,50.51425255,30.46530911
34084504,65000,75.2,41.0,8.0,6,14,3,Троещина,панель,50.51870387,30.61695757
34084494,250000,86.0,48.0,23.0,14,25,2,Позняки,керамзитобетон,50.39762601,30.61217767
34084496,250000,86.0,48.0,23.0,14,25,2,Позняки,керамзитобетон,50.39762601,30.61217767
34084495,250000,86.0,48.0,23.0,14,25,2,Позняки,керамзитобетон,50.39762601,30.61217767
34084490,250000,86.0,48.0,23.0,14,25,2,Позняки,керамзитобетон,50.39762601,30.61217767
34084492,250000,86.0,48.0,23.0,14,25,2,Позняки,керамзитобетон,50.39762601,30.61217767
34084493,250000,86.0,48.0,23.0,14,25,2,Позняки,керамзитобетон,50.39762601,30.61217767
34084457,185000,94.5,49.1,12.9,8,24,2,Осокорки,,50.40536976,30.63186233
34084456,185000,94.5,49.1,12.9,8,24,2,Осокорки,,50.40536976,30.63186233
34084455,185000,94.5,49.1,12.9,8,24,2,Осокорки,,50.40536976,30.63186233
34084454,185000,94.5,49.1,12.9,8,24,2,Осокорки,,50.40536976,30.63186233
34084453,185000,94.5,49.1,12.9,8,24,2,Осокорки,,50.40536976,30.63186233
34084452,185000,94.5,49.1,12.9,8,24,2,Осокорки,,50.40536976,30.63186233
34084450,300000,90.5,54.7,8.0,14,36,3,Шевченковский,,50.44773796,30.48063879
34084449,300000,90.5,54.7,8.0,14,36,3,Шевченковский,,50.44773796,30.48063879
34084448,300000,90.5,54.7,8.0,14,36,3,Шевченковский,,50.44773796,30.48063879
34084446,300000,90.5,54.7,8.0,14,36,3,Шевченковский,,50.44773796,30.48063879
34084445,300000,90.5,54.7,8.0,14,36,3,Шевченковский,,50.44773796,30.48063879
34084444,300000,90.5,54.7,8.0,14,36,3,Шевченковский,,50.44773796,30.48063879
34084427,360000,157.2,104.0,49.6,16,16,5,Шулявка,,50.45573372,30.4093795
34084426,360000,157.2,104.0,49.6,16,16,5,Шулявка,,50.45573372,30.4093795
34084425,360000,157.2,104.0,49.6,16,16,5,Шулявка,,50.45573372,30.4093795
34084424,360000,157.2,104.0,49.6,16,16,5,Шулявка,,50.45573372,30.4093795
34084422,360000,157.2,104.0,49.6,16,16,5,Шулявка,,50.45573372,30.4093795
34084421,360000,157.2,104.0,49.6,16,16,5,Шулявка,,50.45573372,30.4093795
34084290,23000,20.1,16.0,4.0,4,5,1,Соломенский,газоблок,50.38570504,30.44143448
34084419,230000,85.8,42.7,14.4,17,26,2,Татарка,кирпич,50.46344792,30.50318306
34084418,230000,85.8,42.7,14.4,17,26,2,Татарка,кирпич,50.46344792,30.50318306
34084417,230000,85.8,42.7,14.4,17,26,2,Татарка,кирпич,50.46344792,30.50318306
34084416,230000,85.8,42.7,14.4,17,26,2,Татарка,кирпич,50.46344792,30.50318306
34084415,230000,85.8,42.7,14.4,17,26,2,Татарка,кирпич,50.46344792,30.50318306
34084414,230000,85.8,42.7,14.4,17,26,2,Татарка,кирпич,50.46344792,30.50318306
34084409,982428,107.0,80.0,20.0,4,14,2,Липки,кирпич,50.44426736,30.52432201
34084408,982428,107.0,80.0,20.0,4,14,2,Липки,кирпич,50.44426736,30.52432201
34084407,982428,107.0,80.0,20.0,4,14,2,Липки,кирпич,50.44426736,30.52432201
34084406,982428,107.0,80.0,20.0,4,14,2,Липки,кирпич,50.44426736,30.52432201
34084405,982428,107.0,80.0,20.0,4,14,2,Липки,кирпич,50.44426736,30.52432201
34084404,982428,107.0,80.0,20.0,4,14,2,Липки,кирпич,50.44426736,30.52432201
34084400,450000,138.8,80.7,14.4,14,23,4,Демеевка,,50.40156703,30.51168037
34084399,450000,138.8,80.7,14.4,14,23,4,Демеевка,,50.40156703,30.51168037
34084398,450000,138.8,80.7,14.4,14,23,4,Демеевка,,50.40156703,30.51168037
34084397,450000,138.8,80.7,14.4,14,23,4,Демеевка,,50.40156703,30.51168037
34084395,450000,138.8,80.7,14.4,14,23,4,Демеевка,,50.40156703,30.51168037
34084396,450000,138.8,80.7,14.4,14,23,4,Демеевка,,50.40156703,30.51168037
34084201,650000,103.0,50.0,20.0,5,24,2,Черная Гора,монолитно-каркасный,50.40821103436912,30.544796899672665
34084383,290000,163.6,100.0,60.0,19,25,3,Дарницкий,,50.40536976,30.63186233
34084382,290000,163.6,100.0,60.0,19,25,3,Дарницкий,,50.40536976,30.63186233
34084381,290000,163.6,100.0,60.0,19,25,3,Дарницкий,,50.40536976,30.63186233
34084380,290000,163.6,100.0,60.0,19,25,3,Дарницкий,,50.40536976,30.63186233
34084379,290000,163.6,100.0,60.0,19,25,3,Дарницкий,,50.40536976,30.63186233
34084378,290000,163.6,100.0,60.0,19,25,3,Дарницкий,,50.40536976,30.63186233
34084338,132000,45.0,23.7,21.0,14,26,1,Дарницкий,кирпич,50.41451964,30.59855801
34084337,138000,93.0,49.0,34.0,15,25,2,Дарницкий,монолит,50.40308034,30.66022645
34084336,113999,80.3,42.3,20.0,17,24,2,Дарницкий,кирпич,50.41699762,30.62474003
34084335,68500,30.0,15.8,10.0,8,21,1,Дарницкий,монолит,50.42816621,30.64780343
33989712,81535,56.0,29.5,10.4,22,24,2,Позняки,монолитно-каркасный,50.4183823,30.62066016
33989711,94605,66.0,34.8,12.2,22,24,3,Позняки,монолитно-каркасный,50.4183823,30.62066016
34084358,393600,131.0,69.0,24.3,21,23,3,Черная Гора,монолит,50.40997468,30.54469647
34084357,393600,131.0,69.0,24.3,21,23,3,Черная Гора,монолит,50.40997468,30.54469647
34064060,168000,55.0,34.0,9.0,4,5,2,Липки,кирпич,50.44288322,30.52363229
33738719,41000,43.62,20.0,15.0,24,24,1,Оболонский,кирпич,50.51593717,30.46827981
34084229,118999,77.0,53.0,8.0,3,5,3,Печерский,кирпич,50.41866975,30.53541028
34084212,80000,45.0,19.0,8.0,2,9,1,Шевченковский,кирпич,50.45392134,30.50343682
34070822,89000,68.8,40.0,9.0,12,14,3,Саперное Поле,кирпич,50.42621071378997,30.54006085524791
33256801,80000,47.0,14.0,17.0,3,26,1,Позняки,,50.41451964,30.59855801
34084203,39000,26.0,13.0,5.0,5,9,1,Радужный Массив,панель,50.49325772,30.58295325
34080178,385000,55.0,15.9,21.6,8,25,1,Черепанова гора,кирпич,50.42892125,30.51953922
34082738,390000,159.0,94.2,7.5,5,17,4,Черная Гора,монолит,50.4118681,30.54564221
34080204,539000,77.0,50.0,18.0,6,25,2,Печерский,кирпич,50.42892125,30.51953922
34084103,48500,46.0,30.0,7.0,7,9,2,Куреневка,панель,50.49624319,30.45820285
34069395,250000,213.6,115.3,30.5,21,25,4,,кирпич,50.40781916,30.6227664
34069041,81720,90.8,58.5,8.7,2,16,4,Троещина,панель,50.49830278,30.59319477
34053441,180000,77.8,43.9,13.7,21,26,2,Соломянка,монолитно-каркасный,50.43101351,30.47787765
34084025,130000,62.55,59.12,7.42,2,9,3,Оболонь,панель,50.52047437,30.49656888
33950585,117300,43.0,15.0,20.0,8,25,1,Подольский,газоблок,50.50237874,30.41155489
33949539,152900,102.0,48.0,25.0,18,25,1,Печерский,монолитно-кирпичный,50.43010479,30.52196136
33955160,75000,58.0,35.0,9.0,3,14,2,Александровская Слободка,кирпич,50.42027064,30.4732314
33960079,99000,55.0,32.0,9.0,4,5,2,Первомайский Массив,кирпич,50.43589529,30.4553184
33238510,43382,41.18,21.7,7.6,4,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238508,41907,39.78,21.0,7.4,4,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33736751,91374,59.58,31.4,11.0,17,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238505,39440,40.29,21.2,7.5,4,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238503,41845,39.78,21.0,7.4,14,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238521,43318,41.18,21.7,7.6,14,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238502,36545,34.69,18.3,6.4,4,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238511,62059,59.43,31.3,11.0,4,26,2,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238509,31562,29.96,15.8,5.5,4,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238498,60448,57.38,30.2,10.6,4,26,2,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238485,79702,51.32,27.0,9.5,24,26,2,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
30856568,59162,36.28,19.1,6.7,14,26,1,Днепровский,монолитно-каркасный,50.49133146,30.5889634
34068396,160000,112.1,63.4,16.2,6,23,3,Позняки,кирпич,50.40759236,30.61967727
33022464,235000,170.0,60.0,77.0,9,25,4,Шулявка,кирпич,50.45138576,30.47210551
33893620,69510,33.1,17.4,6.1,1,5,1,Голосеев,монолитно-каркасный,50.39337049,30.47932481
33893623,115710,55.1,29.0,10.2,1,5,2,Голосеев,монолитно-каркасный,50.39337049,30.47932481
33893625,81480,38.8,20.4,7.2,1,5,2,Голосеев,монолитно-каркасный,50.39337049,30.47932481
33893621,72240,34.4,18.1,6.4,1,5,2,Голосеев,монолитно-каркасный,50.39337049,30.47932481
33893624,73311,34.91,18.4,6.5,1,5,1,Голосеев,монолитно-каркасный,50.39337049,30.47932481
33893627,126420,60.2,31.7,11.1,1,5,2,Голосеев,монолитно-каркасный,50.39337049,30.47932481
33893622,82761,39.41,20.8,7.3,1,5,1,Голосеев,монолитно-каркасный,50.39337049,30.47932481
33893628,116340,55.4,29.2,10.3,1,5,2,Голосеев,монолитно-каркасный,50.39337049,30.47932481
33893619,75180,35.8,18.9,6.6,1,5,1,Голосеев,монолитно-каркасный,50.39337049,30.47932481
33893618,60690,28.9,15.2,5.4,1,5,1,Голосеев,монолитно-каркасный,50.39337049,30.47932481
34083986,120000,41.3,18.0,15.0,14,21,1,Голосеев,монолит,50.39421371,30.47291931
34083982,391929,197.75,104.2,36.6,25,26,6,Печерский,монолитно-каркасный,50.40756307,30.54114927
33450708,63773,49.99,26.3,9.3,1,25,1,Новая Дарница,каркасный,50.42260494,30.64032371
34083976,85000,80.3,42.1,9.3,2,9,3,Троещина,панель,50.50480074,30.58487116
34083983,600000,211.0,133.3,52.1,16,16,4,Саперное Поле,кирпич,50.4239762,30.53458897
34083978,215000,70.4,35.7,19.9,12,23,2,Новое строение,монолитно-каркасный,50.42613543,30.51406653
33238495,70527,50.11,26.4,9.3,25,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238500,70541,50.12,26.4,9.3,25,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238494,143912,102.25,53.9,18.9,25,26,3,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238496,158465,112.59,59.3,20.8,25,26,4,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238493,69176,49.15,25.9,9.1,25,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238462,71829,56.12,29.6,10.4,3,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238501,68613,48.75,25.7,9.0,25,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
33238468,50591,31.21,16.4,5.8,9,26,1,Воскресенка,монолитно-каркасный,50.49133146,30.5889634
